id,store,title,price,info,search_value,link,image_url
25,Amazon,Apple iPhone 11 (128GB) - White (Renewed),1320.00,N/A,iPhone 16,https://www.amazon.sa/-/en/Apple-iPhone-11-128GB-Renewed/dp/B0CQ2V6RKP/ref=sr_1_25?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-25,https://m.media-amazon.com/images/I/71kZfQA-Y7L._AC_UL320_.jpg
26,Amazon,"LISEN for iPhone 16 MagSafe Charger Wireless Charger Station iPhone Stand, Apple Wireless Charger iPhone Wireless Charging Station, Travel Charger for iPhone 15 14 Pro Max Airpods Apple Watch Charger",108.99,N/A,iPhone 16,https://www.amazon.sa/-/en/LISEN-MagSafe-Charger-Wireless-Charging/dp/B0D5CGKK47/ref=sr_1_26?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-26,https://m.media-amazon.com/images/I/71hC8W0tbWL._AC_UL320_.jpg
27,Amazon,UGREEN iPhone 15/iPhone 16 Screen Protector 6.1''【1:1 Full Coverage】【Military Grade Drop Protection】HD Clear 9H+ Tempered Glass Screen Protector Easy to Install Phone Screen Fit for Most Cases(2 Pack),39.20,N/A,iPhone 16,https://www.amazon.sa/-/en/UGREEN-iPhone-Screen-Protector-6-1%E3%80%901/dp/B0CBJZCTR1/ref=sr_1_27?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-27,https://m.media-amazon.com/images/I/71ysYqY-04L._AC_UL320_.jpg
28,Amazon,"JETech Liquid Silicone Case for iPhone 16 6.1-Inch, Silky Soft Touch Full-Body Protective Phone Case, Anti-Scratch Shockproof Cover with Microfiber Lining (Teal)",37.99,N/A,iPhone 16,https://www.amazon.sa/-/en/JETech-Protective-Anti-Scratch-Shockproof-Microfiber/dp/B0DGSH116J/ref=sr_1_28?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-28,https://m.media-amazon.com/images/I/61rFyjVmcRL._AC_UL320_.jpg
29,Amazon,Apple iPhone X with FaceTime 256GB 4G LTE - Silver (Renewed),944.00,N/A,iPhone 16,https://www.amazon.sa/-/en/Apple-iPhone-FaceTime-256GB-LTE/dp/B07986PJ6N/ref=sr_1_29?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-29,https://m.media-amazon.com/images/I/61GG98A9QJL._AC_UL320_.jpg
30,Amazon,"T Tersely Magnetic Case for iPhone 16 6.1inch, Compatible with MagSafe, Scratch-Resistant Back, Anti-Scratch Clear Back Magnetic Phone Cover",27.99,N/A,iPhone 16,https://www.amazon.sa/-/en/Tersely-Magnetic-Compatible-Scratch-Resistant-Anti-Scratch/dp/B0D7PCS9RQ/ref=sr_1_30?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-30,https://m.media-amazon.com/images/I/618+8fgvj9L._AC_UL320_.jpg
31,Amazon,"Case for iPhone 16 Pro Max Case, Heavy Duty Drop-proof with Silicone Ring and 360 Degree Rotating Metal Magnetic Bracket, with Four-corner Airbags and Camera Protection Case (Black, 16 Pro Max)",35.50,N/A,iPhone 16,https://www.amazon.sa/-/en/Drop-proof-Silicone-Rotating-Four-corner-Protection/dp/B0DKDYP4NG/ref=sr_1_31?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-31,https://m.media-amazon.com/images/I/71ez8t1hzTL._AC_UL320_.jpg
32,Amazon,"JETech Wavy Case for iPhone 16 6.1-Inch, Cute Wave Frame Curly Shape Shockproof Phone Cover for Women and Girls, Clear Hard PC Back (Light Pink)",31.44,N/A,iPhone 16,https://www.amazon.sa/-/en/JETech-iPhone-6-1-Inch-Frame-Shockproof/dp/B0D9YJ451D/ref=sr_1_32?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-32,https://m.media-amazon.com/images/I/61lQG5qPMOL._AC_UL320_.jpg
33,Amazon,maatjaari iPhone 16 Case Silicone Reinforced TPU Shockproof Transparent Slim Flexible Back Grip Stand Cover for iPhone 16 (Black),29.90,N/A,iPhone 16,https://www.amazon.sa/-/en/maatjaari-Silicone-Reinforced-Shockproof-Transparent/dp/B0DHQPPCH7/ref=sr_1_33?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-33,https://m.media-amazon.com/images/I/61kFQ8DiltL._AC_UL320_.jpg
34,Amazon,"ESR 3 Pack for iPhone 16/iPhone 15 Screen Protector, Tempered Glass Film with Easy Installation Tool, 9H Hardness, Military-Grade Shatterproof, Full Coverage, HD Clear, Scratch Resistant",29.99,N/A,iPhone 16,https://www.amazon.sa/-/en/ESR-iPhone-Installation-Military-Grade-Shatterproof/dp/B0CMTNPBFW/ref=sr_1_34?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-34,https://m.media-amazon.com/images/I/712Wp4f86AL._AC_UL320_.jpg
35,Amazon,"INFOSUN iPhone 16 Plus Case Silicone Protective Cover, Ultra Slim Soft Silicone Gel TPU Cover, Anti-Scratch Anti-Fingerprint Case Compatible with Apple iPhone 16 Plus（6.7Inch) (2024) (Black）",29.12,N/A,iPhone 16,https://www.amazon.sa/-/en/INFOSUN-iPhone-Plus-Anti-Scratch-Anti-Fingerprint/dp/B0DG56X4BG/ref=sr_1_35?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-35,https://m.media-amazon.com/images/I/61glmYZ+jFL._AC_UL320_.jpg
36,Amazon,maatjaari iPhone 16 Case Slim Silicone TPU Shockproof Transparent Slim Flexible Phone Cover,23.00,N/A,iPhone 16,https://www.amazon.sa/-/en/maatjaari-Silicone-Shockproof-Transparent-Flexible/dp/B0DH3LP67B/ref=sr_1_36?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-36,https://m.media-amazon.com/images/I/41+yMDyxY8L._AC_UL320_.jpg
37,Amazon,Apple iPhone 15 Pro (1 TB) - Blue Titanium,5449.85,N/A,iPhone 16,https://www.amazon.sa/-/en/Apple-iPhone-15-Pro-TB/dp/B0CHXPFNLQ/ref=sr_1_37?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-37,https://m.media-amazon.com/images/I/719wno-avIL._AC_UL320_.jpg
38,Amazon,Apple iPhone 12 Pro (256GB) - Gold (Renewed),2000.00,N/A,iPhone 16,https://www.amazon.sa/-/en/Apple-iPhone-12-Pro-256GB/dp/B08PVV7ZQ1/ref=sr_1_38?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-38,https://m.media-amazon.com/images/I/71oYoOWNtzL._AC_UL320_.jpg
39,Amazon,"ESR for iPhone 16 Case, Compatible with MagSafe, Military-Grade Protective Case, Built-in Stash Stand Phone Case, Scratch-Resistant Back Cover, Classic Series, Clear",55.00,N/A,iPhone 16,https://www.amazon.sa/-/en/ESR-Compatible-Military-Grade-Protective-Scratch-Resistant/dp/B0D7ZV2Z8C/ref=sr_1_39?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-39,https://m.media-amazon.com/images/I/71PZsWLtBzL._AC_UL320_.jpg
40,Amazon,"JETech Liquid Silicone Case for iPhone 16 Pro Max 6.9-Inch, Silky Soft Touch Full-Body Protective Phone Case, Anti-Scratch Shockproof Cover with Microfiber Lining (Natural Titanium)",37.99,N/A,iPhone 16,https://www.amazon.sa/-/en/JETech-Protective-Anti-Scratch-Shockproof-Microfiber/dp/B0D9K2N1Y8/ref=sr_1_40?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-40,https://m.media-amazon.com/images/I/61DEFQCqHJL._AC_UL320_.jpg
41,Amazon,"ESR for iPhone 16 Case (4 in 1) Set, Translucent Matte Case with Screen Protector, Compatible with MagSafe, Military-Grade Protection, Classic Series, Frosted Black",45.00,N/A,iPhone 16,https://www.amazon.sa/-/en/ESR-Translucent-Compatible-Military-Grade-Protection/dp/B0D78YNJ3C/ref=sr_1_41?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-41,https://m.media-amazon.com/images/I/71Jh8CgT9nL._AC_UL320_.jpg
42,Amazon,"SAMSUNG Galaxy S24 Ultra, AI Phone, 256GB Storage, Titanium Gray, 12GB RAM, Android Smartphone, 200MP Camera, S Pen, Long Battery Life (KSA Version).",3324.00,N/A,iPhone 16,https://www.amazon.sa/-/en/SAMSUNG-Storage-Titanium-Android-Smartphone/dp/B0CQYY4QXF/ref=sr_1_42?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-42,https://m.media-amazon.com/images/I/71HW5xwNxxL._AC_UL320_.jpg
43,Amazon,Spigen Ultra Hybrid designed for iPhone 16 case cover (2024) - Crystal Clear,109.95,N/A,iPhone 16,https://www.amazon.sa/-/en/Spigen-Ultra-Hybrid-designed-iPhone/dp/B0D21WT5PS/ref=sr_1_43?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-43,https://m.media-amazon.com/images/I/61tSJkSmaoL._AC_UL320_.jpg
44,Amazon,"AOOKAY Compatible with iPhone 16 Case, [ Silky and Soft Touch Series ] Premium Soft Liquid Silicone Rubber Full-Body Protective Bumper Case for iPhone 16 (Black, iPhone 16)",29.85,N/A,iPhone 16,https://www.amazon.sa/-/en/AOOKAY-Compatible-Silicone-Full-Body-Protective/dp/B0DFWDL2JY/ref=sr_1_44?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-44,https://m.media-amazon.com/images/I/51g8gq4iIVL._AC_UL320_.jpg
45,Amazon,"Anker Ultra Magnetic for iPhone 16 Pro Max Case with Sturdy 360° Ring Stand, Military-Grade Shockproof iPhone 16 Pro Max Kickstand Compatible with MagSafe,Clear",99.00,N/A,iPhone 16,https://www.amazon.sa/-/en/Anker-Military-Grade-Shockproof-Kickstand-Compatible/dp/B0D7HFB9P2/ref=sr_1_45?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-45,https://m.media-amazon.com/images/I/61+X6A2NHKL._AC_UL320_.jpg
46,Amazon,Apple iPhone 16 Pro Clear Case with MagSafe,199.00,N/A,iPhone 16,https://www.amazon.sa/-/en/Apple-iPhone-Clear-Case-MagSafe/dp/B0DGHH7S34/ref=sr_1_46?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-46,https://m.media-amazon.com/images/I/71vZ5g0-+uL._AC_UL320_.jpg
47,Amazon,"JETech Liquid Silicone Case for iPhone 16 Pro 6.3-Inch, Silky Soft Touch Full-Body Protective Phone Case, Anti-Scratch Shockproof Cover with Microfiber Lining (Natural Titanium)",37.99,N/A,iPhone 16,https://www.amazon.sa/-/en/JETech-Protective-Anti-Scratch-Shockproof-Microfiber/dp/B0D9JXTF2X/ref=sr_1_47?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-47,https://m.media-amazon.com/images/I/618aXrH4+5L._AC_UL320_.jpg
48,Amazon,"JETech Soft Clear Case for iPhone 16 6.1-Inch, Camera Lens Full Protection, Compatible with MagSafe Wireless Charging, Shockproof Electroplated TPU Phone Cover (Blue)",38.99,N/A,iPhone 16,https://www.amazon.sa/-/en/JETech-Protection-Compatible-Shockproof-Electroplated/dp/B0D9YKNP7N/ref=sr_1_48?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZT-4d2PVsmMeUNpNBXxoQegYzowr3bQc9hVNLolJaC3nD1rikecgNqDwMXfY2hfokKBTlDG4jg2Cb0pj40Pwprc0S0q9LVQZnoGO-_JlbmPQsyMkomGlWOSf7XhUKNhH6A1Oj9rPk0-PiH1yOLYO27cLcIJYL33nuDHiBe_hGtK5o35x8xKi00rBcfRjpTgcSnm6V6FxGjdDmP8HzZrbywE9w3Byl0jyhFZ0D_oSLLSOz2YPTH9NCr0molovDlQvluoMsbDiWSL4LWpD9CAFXs0.1yZeuE0c0idAaBtl5-G8ewlidhTDb7YWjgOD77XUZTc&dib_tag=se&keywords=iPhone+16&qid=1732102656&sr=8-48,https://m.media-amazon.com/images/I/61xrJ7xS5jL._AC_UL320_.jpg
